record_id	kind	field	type	value	catalog_id	ref_record_id
setup_0278	door	base.next_color[1]	s32	0		
setup_0278	door	base.next_color[2]	s32	0		
setup_0278	door	base.next_color[3]	s32	0		
setup_0278	door	base.floor_color	s32	4095		
setup_0278	door	base.geo_count	s32	0		
setup_0278	door	door.maxfrac	f32	8.72434411e-41		
setup_0278	door	door.perimfrac	f32	9.18354962e-41		
setup_0278	door	door.accel	f32	1.53058226e-40		
setup_0278	door	door.decel	f32	1.53058226e-40		
setup_0278	door	door.maxspeed	f32	7.65108962e-43		
setup_0278	door	door.doorflags	s32	6		
setup_0278	door	door.doortype	s32	0		
setup_0278	door	door.key_flags	u32_hex	0x00000000		
setup_0278	door	door.autoclosetime	s32	600		
setup_0278	door	door.frac	f32	0		
setup_0278	door	door.fracspeed	f32	0		
setup_0278	door	door.mode	s32	0		
setup_0278	door	door.glasshits	s32	0		
setup_0278	door	door.fadealpha	s32	0		
setup_0278	door	door.xludist	s32	300		
setup_0278	door	door.opadist	s32	800		
setup_0278	door	door.start_position.x	f32	0		
setup_0278	door	door.start_position.y	f32	0		
setup_0278	door	door.start_position.z	f32	0		
setup_0278	door	door.matrix[0][0]	f32	0		
setup_0278	door	door.matrix[0][1]	f32	0		
setup_0278	door	door.matrix[0][2]	f32	0		
setup_0278	door	door.matrix[1][0]	f32	0		
setup_0278	door	door.matrix[1][1]	f32	0		
setup_0278	door	door.matrix[1][2]	f32	0		
setup_0278	door	door.matrix[2][0]	f32	0		
setup_0278	door	door.matrix[2][1]	f32	0		
setup_0278	door	door.matrix[2][2]	f32	0		
setup_0278	door	door.lastopen60	s32	0		
setup_0278	door	door.portalnum	s32	0		
setup_0278	door	door.soundtype	s32	0		
setup_0278	door	door.fadetime60	s32	0		
setup_0278	door	door.lastcalc60	s32	0		
setup_0278	door	door.laserfade	s32	255		
setup_0278	door	door.shade_info_player1[0]	s32	0		
setup_0278	door	door.shade_info_player1[1]	s32	0		
setup_0278	door	door.shade_info_player1[2]	s32	0		
setup_0278	door	door.shade_info_player1[3]	s32	0		
setup_0278	door	door.shade_info_player2[0]	s32	0		
setup_0278	door	door.shade_info_player2[1]	s32	0		
setup_0278	door	door.shade_info_player2[2]	s32	0		
setup_0278	door	door.shade_info_player2[3]	s32	0		
setup_0278	door	door.actual1	s32	0		
setup_0278	door	door.actual2	s32	0		
setup_0278	door	door.extra1	s32	0		
setup_0278	door	door.extra2	s32	0		
setup_0279	door	command.order	s32	279		
setup_0279	door	base.extra_scale	s32	256		
setup_0279	door	base.hidden2	s32	0		
setup_0279	door	base.model	model_catalog_id		base:model_door2_g5	
setup_0279	door	base.pad	pad_ref	pad_0381		
setup_0279	door	base.flags	u32_hex	0x10000000		
setup_0279	door	base.flags2	u32_hex	0x00000000		
setup_0279	door	base.flags3	u32_hex	0x00000000		
setup_0279	door	base.rotation[0][0]	f32	0		
setup_0279	door	base.rotation[0][1]	f32	0		
setup_0279	door	base.rotation[0][2]	f32	0		
setup_0279	door	base.rotation[1][0]	f32	0		
setup_0279	door	base.rotation[1][1]	f32	0		
setup_0279	door	base.rotation[1][2]	f32	0		
setup_0279	door	base.rotation[2][0]	f32	0		
setup_0279	door	base.rotation[2][1]	f32	0		
setup_0279	door	base.rotation[2][2]	f32	0		
setup_0279	door	base.hidden	u32_hex	0x00000000		
setup_0279	door	base.damage	s32	0		
setup_0279	door	base.max_damage	s32	1000		
setup_0279	door	base.shade_color[0]	s32	0		
setup_0279	door	base.shade_color[1]	s32	0		
setup_0279	door	base.shade_color[2]	s32	0		
setup_0279	door	base.shade_color[3]	s32	0		
setup_0279	door	base.next_color[0]	s32	0		
setup_0279	door	base.next_color[1]	s32	0		
setup_0279	door	base.next_color[2]	s32	0		
setup_0279	door	base.next_color[3]	s32	0		
setup_0279	door	base.floor_color	s32	4095		
setup_0279	door	base.geo_count	s32	0		
setup_0279	door	door.maxfrac	f32	8.72434411e-41		
setup_0279	door	door.perimfrac	f32	9.18354962e-41		
setup_0279	door	door.accel	f32	1.53058226e-40		
setup_0279	door	door.decel	f32	1.53058226e-40		
setup_0279	door	door.maxspeed	f32	7.65108962e-43		
setup_0279	door	door.doorflags	s32	6		
setup_0279	door	door.doortype	s32	0		
setup_0279	door	door.key_flags	u32_hex	0x00000000		
setup_0279	door	door.autoclosetime	s32	600		
setup_0279	door	door.frac	f32	0		
setup_0279	door	door.fracspeed	f32	0		
setup_0279	door	door.mode	s32	0		
setup_0279	door	door.glasshits	s32	0		
setup_0279	door	door.fadealpha	s32	0		
setup_0279	door	door.xludist	s32	300		
setup_0279	door	door.opadist	s32	800		
setup_0279	door	door.start_position.x	f32	0		
setup_0279	door	door.start_position.y	f32	0		
setup_0279	door	door.start_position.z	f32	0		
setup_0279	door	door.matrix[0][0]	f32	0		
setup_0279	door	door.matrix[0][1]	f32	0		
setup_0279	door	door.matrix[0][2]	f32	0		
setup_0279	door	door.matrix[1][0]	f32	0		
setup_0279	door	door.matrix[1][1]	f32	0		
setup_0279	door	door.matrix[1][2]	f32	0		
setup_0279	door	door.matrix[2][0]	f32	0		
setup_0279	door	door.matrix[2][1]	f32	0		
setup_0279	door	door.matrix[2][2]	f32	0		
setup_0279	door	door.lastopen60	s32	0		
setup_0279	door	door.portalnum	s32	0		
setup_0279	door	door.soundtype	s32	3		
setup_0279	door	door.fadetime60	s32	0		
setup_0279	door	door.lastcalc60	s32	0		
setup_0279	door	door.laserfade	s32	255		
setup_0279	door	door.shade_info_player1[0]	s32	0		
setup_0279	door	door.shade_info_player1[1]	s32	0		
setup_0279	door	door.shade_info_player1[2]	s32	0		
setup_0279	door	door.shade_info_player1[3]	s32	0		
setup_0279	door	door.shade_info_player2[0]	s32	0		
setup_0279	door	door.shade_info_player2[1]	s32	0		
setup_0279	door	door.shade_info_player2[2]	s32	0		
setup_0279	door	door.shade_info_player2[3]	s32	0		
setup_0279	door	door.actual1	s32	0		
setup_0279	door	door.actual2	s32	0		
setup_0279	door	door.extra1	s32	0		
setup_0279	door	door.extra2	s32	0		
setup_0280	door	command.order	s32	280		
setup_0280	door	base.extra_scale	s32	256		
setup_0280	door	base.hidden2	s32	0		
setup_0280	door	base.model	model_catalog_id		base:model_door2_g5	
setup_0280	door	base.pad	pad_ref	pad_0382		
setup_0280	door	base.flags	u32_hex	0x10000000		
setup_0280	door	base.flags2	u32_hex	0x00000000		
setup_0280	door	base.flags3	u32_hex	0x00000000		
setup_0280	door	base.rotation[0][0]	f32	0		
setup_0280	door	base.rotation[0][1]	f32	0		
setup_0280	door	base.rotation[0][2]	f32	0		
setup_0280	door	base.rotation[1][0]	f32	0		
setup_0280	door	base.rotation[1][1]	f32	0		
setup_0280	door	base.rotation[1][2]	f32	0		
setup_0280	door	base.rotation[2][0]	f32	0		
setup_0280	door	base.rotation[2][1]	f32	0		
setup_0280	door	base.rotation[2][2]	f32	0		
setup_0280	door	base.hidden	u32_hex	0x00000000		
setup_0280	door	base.damage	s32	0		
setup_0280	door	base.max_damage	s32	1000		
setup_0280	door	base.shade_color[0]	s32	0		
setup_0280	door	base.shade_color[1]	s32	0		
setup_0280	door	base.shade_color[2]	s32	0		
setup_0280	door	base.shade_color[3]	s32	0		
setup_0280	door	base.next_color[0]	s32	0		
setup_0280	door	base.next_color[1]	s32	0		
setup_0280	door	base.next_color[2]	s32	0		
setup_0280	door	base.next_color[3]	s32	0		
setup_0280	door	base.floor_color	s32	4095		
setup_0280	door	base.geo_count	s32	0		
setup_0280	door	door.maxfrac	f32	8.72434411e-41		
setup_0280	door	door.perimfrac	f32	9.18354962e-41		
setup_0280	door	door.accel	f32	1.53058226e-40		
setup_0280	door	door.decel	f32	1.53058226e-40		
setup_0280	door	door.maxspeed	f32	7.65108962e-43		
setup_0280	door	door.doorflags	s32	6		
setup_0280	door	door.doortype	s32	0		
setup_0280	door	door.key_flags	u32_hex	0x00000000		
setup_0280	door	door.autoclosetime	s32	600		
setup_0280	door	door.frac	f32	0		
setup_0280	door	door.fracspeed	f32	0		
setup_0280	door	door.mode	s32	0		
setup_0280	door	door.glasshits	s32	0		
setup_0280	door	door.fadealpha	s32	0		
setup_0280	door	door.xludist	s32	300		
setup_0280	door	door.opadist	s32	800		
setup_0280	door	door.start_position.x	f32	0		
setup_0280	door	door.start_position.y	f32	0		
setup_0280	door	door.start_position.z	f32	0		
setup_0280	door	door.matrix[0][0]	f32	0		
setup_0280	door	door.matrix[0][1]	f32	0		
setup_0280	door	door.matrix[0][2]	f32	0		
setup_0280	door	door.matrix[1][0]	f32	0		
setup_0280	door	door.matrix[1][1]	f32	0		
setup_0280	door	door.matrix[1][2]	f32	0		
setup_0280	door	door.matrix[2][0]	f32	0		
setup_0280	door	door.matrix[2][1]	f32	0		
setup_0280	door	door.matrix[2][2]	f32	0		
setup_0280	door	door.lastopen60	s32	0		
setup_0280	door	door.portalnum	s32	0		
setup_0280	door	door.soundtype	s32	0		
setup_0280	door	door.fadetime60	s32	0		
setup_0280	door	door.lastcalc60	s32	0		
setup_0280	door	door.laserfade	s32	255		
setup_0280	door	door.shade_info_player1[0]	s32	0		
setup_0280	door	door.shade_info_player1[1]	s32	0		
setup_0280	door	door.shade_info_player1[2]	s32	0		
setup_0280	door	door.shade_info_player1[3]	s32	0		
setup_0280	door	door.shade_info_player2[0]	s32	0		
setup_0280	door	door.shade_info_player2[1]	s32	0		
setup_0280	door	door.shade_info_player2[2]	s32	0		
setup_0280	door	door.shade_info_player2[3]	s32	0		
setup_0280	door	door.actual1	s32	0		
setup_0280	door	door.actual2	s32	0		
setup_0280	door	door.extra1	s32	0		
setup_0280	door	door.extra2	s32	0		
setup_0281	door	command.order	s32	281		
setup_0281	door	base.extra_scale	s32	256		
setup_0281	door	base.hidden2	s32	0		
setup_0281	door	base.model	model_catalog_id		base:model_door2_g5	
setup_0281	door	base.pad	pad_ref	pad_0383		
setup_0281	door	base.flags	u32_hex	0x10000000		
setup_0281	door	base.flags2	u32_hex	0x00000000		
setup_0281	door	base.flags3	u32_hex	0x00000000		
setup_0281	door	base.rotation[0][0]	f32	0		
setup_0281	door	base.rotation[0][1]	f32	0		
setup_0281	door	base.rotation[0][2]	f32	0		
setup_0281	door	base.rotation[1][0]	f32	0		
setup_0281	door	base.rotation[1][1]	f32	0		
setup_0281	door	base.rotation[1][2]	f32	0		
setup_0281	door	base.rotation[2][0]	f32	0		
setup_0281	door	base.rotation[2][1]	f32	0		
setup_0281	door	base.rotation[2][2]	f32	0		
setup_0281	door	base.hidden	u32_hex	0x00000000		
setup_0281	door	base.damage	s32	0		
setup_0281	door	base.max_damage	s32	1000		
setup_0281	door	base.shade_color[0]	s32	0		
setup_0281	door	base.shade_color[1]	s32	0		
setup_0281	door	base.shade_color[2]	s32	0		
setup_0281	door	base.shade_color[3]	s32	0		
setup_0281	door	base.next_color[0]	s32	0		
setup_0281	door	base.next_color[1]	s32	0		
setup_0281	door	base.next_color[2]	s32	0		
setup_0281	door	base.next_color[3]	s32	0		
setup_0281	door	base.floor_color	s32	4095		
setup_0281	door	base.geo_count	s32	0		
setup_0281	door	door.maxfrac	f32	8.72434411e-41		
setup_0281	door	door.perimfrac	f32	9.18354962e-41		
setup_0281	door	door.accel	f32	1.53058226e-40		
setup_0281	door	door.decel	f32	1.53058226e-40		
setup_0281	door	door.maxspeed	f32	7.65108962e-43		
setup_0281	door	door.doorflags	s32	6		
setup_0281	door	door.doortype	s32	0		
setup_0281	door	door.key_flags	u32_hex	0x00000000		
setup_0281	door	door.autoclosetime	s32	600		
setup_0281	door	door.frac	f32	0		
setup_0281	door	door.fracspeed	f32	0		
setup_0281	door	door.mode	s32	0		
setup_0281	door	door.glasshits	s32	0		
setup_0281	door	door.fadealpha	s32	0		
setup_0281	door	door.xludist	s32	300		
setup_0281	door	door.opadist	s32	800		
setup_0281	door	door.start_position.x	f32	0		
setup_0281	door	door.start_position.y	f32	0		
setup_0281	door	door.start_position.z	f32	0		
setup_0281	door	door.matrix[0][0]	f32	0		
setup_0281	door	door.matrix[0][1]	f32	0		
setup_0281	door	door.matrix[0][2]	f32	0		
setup_0281	door	door.matrix[1][0]	f32	0		
setup_0281	door	door.matrix[1][1]	f32	0		
setup_0281	door	door.matrix[1][2]	f32	0		
setup_0281	door	door.matrix[2][0]	f32	0		
setup_0281	door	door.matrix[2][1]	f32	0		
setup_0281	door	door.matrix[2][2]	f32	0		
setup_0281	door	door.lastopen60	s32	0		
setup_0281	door	door.portalnum	s32	0		
setup_0281	door	door.soundtype	s32	3		
setup_0281	door	door.fadetime60	s32	0		
setup_0281	door	door.lastcalc60	s32	0		
setup_0281	door	door.laserfade	s32	255		
setup_0281	door	door.shade_info_player1[0]	s32	0		
setup_0281	door	door.shade_info_player1[1]	s32	0		
setup_0281	door	door.shade_info_player1[2]	s32	0		
setup_0281	door	door.shade_info_player1[3]	s32	0		
setup_0281	door	door.shade_info_player2[0]	s32	0		
setup_0281	door	door.shade_info_player2[1]	s32	0		
setup_0281	door	door.shade_info_player2[2]	s32	0		
setup_0281	door	door.shade_info_player2[3]	s32	0		
setup_0281	door	door.actual1	s32	0		
setup_0281	door	door.actual2	s32	0		
setup_0281	door	door.extra1	s32	0		
setup_0281	door	door.extra2	s32	0		
setup_0282	door	command.order	s32	282		
setup_0282	door	base.extra_scale	s32	256		
setup_0282	door	base.hidden2	s32	0		
setup_0282	door	base.model	model_catalog_id		base:model_door2_g5	
setup_0282	door	base.pad	pad_ref	pad_0384		
setup_0282	door	base.flags	u32_hex	0x10000000		
setup_0282	door	base.flags2	u32_hex	0x00000000		
setup_0282	door	base.flags3	u32_hex	0x00000000		
setup_0282	door	base.rotation[0][0]	f32	0		
setup_0282	door	base.rotation[0][1]	f32	0		
setup_0282	door	base.rotation[0][2]	f32	0		
setup_0282	door	base.rotation[1][0]	f32	0		
setup_0282	door	base.rotation[1][1]	f32	0		
setup_0282	door	base.rotation[1][2]	f32	0		
setup_0282	door	base.rotation[2][0]	f32	0		
setup_0282	door	base.rotation[2][1]	f32	0		
setup_0282	door	base.rotation[2][2]	f32	0		
setup_0282	door	base.hidden	u32_hex	0x00000000		
setup_0282	door	base.damage	s32	0		
setup_0282	door	base.max_damage	s32	1000		
setup_0282	door	base.shade_color[0]	s32	0		
setup_0282	door	base.shade_color[1]	s32	0		
setup_0282	door	base.shade_color[2]	s32	0		
setup_0282	door	base.shade_color[3]	s32	0		
setup_0282	door	base.next_color[0]	s32	0		
setup_0282	door	base.next_color[1]	s32	0		
setup_0282	door	base.next_color[2]	s32	0		
setup_0282	door	base.next_color[3]	s32	0		
setup_0282	door	base.floor_color	s32	4095		
setup_0282	door	base.geo_count	s32	0		
setup_0282	door	door.maxfrac	f32	8.72434411e-41		
setup_0282	door	door.perimfrac	f32	9.18354962e-41		
setup_0282	door	door.accel	f32	1.53058226e-40		
setup_0282	door	door.decel	f32	1.53058226e-40		
setup_0282	door	door.maxspeed	f32	7.65108962e-43		
setup_0282	door	door.doorflags	s32	6		
setup_0282	door	door.doortype	s32	0		
setup_0282	door	door.key_flags	u32_hex	0x00000000		
setup_0282	door	door.autoclosetime	s32	600		
setup_0282	door	door.frac	f32	0		
setup_0282	door	door.fracspeed	f32	0		
setup_0282	door	door.mode	s32	0		
setup_0282	door	door.glasshits	s32	0		
setup_0282	door	door.fadealpha	s32	0		
setup_0282	door	door.xludist	s32	300		
setup_0282	door	door.opadist	s32	800		
setup_0282	door	door.start_position.x	f32	0		
setup_0282	door	door.start_position.y	f32	0		
setup_0282	door	door.start_position.z	f32	0		
setup_0282	door	door.matrix[0][0]	f32	0		
setup_0282	door	door.matrix[0][1]	f32	0		
setup_0282	door	door.matrix[0][2]	f32	0		
setup_0282	door	door.matrix[1][0]	f32	0		
setup_0282	door	door.matrix[1][1]	f32	0		
setup_0282	door	door.matrix[1][2]	f32	0		
setup_0282	door	door.matrix[2][0]	f32	0		
setup_0282	door	door.matrix[2][1]	f32	0		
setup_0282	door	door.matrix[2][2]	f32	0		
setup_0282	door	door.lastopen60	s32	0		
setup_0282	door	door.portalnum	s32	0		
setup_0282	door	door.soundtype	s32	0		
setup_0282	door	door.fadetime60	s32	0		
setup_0282	door	door.lastcalc60	s32	0		
setup_0282	door	door.laserfade	s32	255		
setup_0282	door	door.shade_info_player1[0]	s32	0		
setup_0282	door	door.shade_info_player1[1]	s32	0		
setup_0282	door	door.shade_info_player1[2]	s32	0		
setup_0282	door	door.shade_info_player1[3]	s32	0		
setup_0282	door	door.shade_info_player2[0]	s32	0		
setup_0282	door	door.shade_info_player2[1]	s32	0		
setup_0282	door	door.shade_info_player2[2]	s32	0		
setup_0282	door	door.shade_info_player2[3]	s32	0		
setup_0282	door	door.actual1	s32	0		
setup_0282	door	door.actual2	s32	0		
setup_0282	door	door.extra1	s32	0		
setup_0282	door	door.extra2	s32	0		
setup_0283	door	command.order	s32	283		
setup_0283	door	base.extra_scale	s32	256		
setup_0283	door	base.hidden2	s32	0		
setup_0283	door	base.model	model_catalog_id		base:model_ch_shutter1	
setup_0283	door	base.pad	pad_ref	pad_0385		
setup_0283	door	base.flags	u32_hex	0x00000400		
setup_0283	door	base.flags2	u32_hex	0x20000000		
setup_0283	door	base.flags3	u32_hex	0x00000000		
setup_0283	door	base.rotation[0][0]	f32	0		
setup_0283	door	base.rotation[0][1]	f32	0		
setup_0283	door	base.rotation[0][2]	f32	0		
setup_0283	door	base.rotation[1][0]	f32	0		
setup_0283	door	base.rotation[1][1]	f32	0		
setup_0283	door	base.rotation[1][2]	f32	0		
setup_0283	door	base.rotation[2][0]	f32	0		
setup_0283	door	base.rotation[2][1]	f32	0		
setup_0283	door	base.rotation[2][2]	f32	0		
setup_0283	door	base.hidden	u32_hex	0x00000000		
setup_0283	door	base.damage	s32	0		
setup_0283	door	base.max_damage	s32	1000		
setup_0283	door	base.shade_color[0]	s32	0		
setup_0283	door	base.shade_color[1]	s32	0		
setup_0283	door	base.shade_color[2]	s32	0		
setup_0283	door	base.shade_color[3]	s32	0		
setup_0283	door	base.next_color[0]	s32	0		
setup_0283	door	base.next_color[1]	s32	0		
setup_0283	door	base.next_color[2]	s32	0		
setup_0283	door	base.next_color[3]	s32	0		
setup_0283	door	base.floor_color	s32	4095		
setup_0283	door	base.geo_count	s32	0		
setup_0283	door	door.maxfrac	f32	8.72434411e-41		
setup_0283	door	door.perimfrac	f32	9.18354962e-41		
setup_0283	door	door.accel	f32	4.59163468e-41		
setup_0283	door	door.decel	f32	1.1479437e-40		
setup_0283	door	door.maxspeed	f32	7.65108962e-43		
setup_0283	door	door.doorflags	s32	0		
setup_0283	door	door.doortype	s32	4		
setup_0283	door	door.key_flags	u32_hex	0x00000040		
setup_0283	door	door.autoclosetime	s32	900		
setup_0283	door	door.frac	f32	0		
setup_0283	door	door.fracspeed	f32	0		
setup_0283	door	door.mode	s32	0		
setup_0283	door	door.glasshits	s32	0		
setup_0283	door	door.fadealpha	s32	0		
setup_0283	door	door.xludist	s32	0		
setup_0283	door	door.opadist	s32	0		
setup_0283	door	door.start_position.x	f32	0		
setup_0283	door	door.start_position.y	f32	0		
setup_0283	door	door.start_position.z	f32	0		
setup_0283	door	door.matrix[0][0]	f32	0		
setup_0283	door	door.matrix[0][1]	f32	0		
setup_0283	door	door.matrix[0][2]	f32	0		
setup_0283	door	door.matrix[1][0]	f32	0		
setup_0283	door	door.matrix[1][1]	f32	0		
setup_0283	door	door.matrix[1][2]	f32	0		
setup_0283	door	door.matrix[2][0]	f32	0		
setup_0283	door	door.matrix[2][1]	f32	0		
setup_0283	door	door.matrix[2][2]	f32	0		
setup_0283	door	door.lastopen60	s32	0		
setup_0283	door	door.portalnum	s32	0		
setup_0283	door	door.soundtype	s32	4		
setup_0283	door	door.fadetime60	s32	0		
setup_0283	door	door.lastcalc60	s32	0		
setup_0283	door	door.laserfade	s32	255		
setup_0283	door	door.shade_info_player1[0]	s32	0		
setup_0283	door	door.shade_info_player1[1]	s32	0		
setup_0283	door	door.shade_info_player1[2]	s32	0		
setup_0283	door	door.shade_info_player1[3]	s32	0		
setup_0283	door	door.shade_info_player2[0]	s32	0		
setup_0283	door	door.shade_info_player2[1]	s32	0		
setup_0283	door	door.shade_info_player2[2]	s32	0		
setup_0283	door	door.shade_info_player2[3]	s32	0		
setup_0283	door	door.actual1	s32	0		
setup_0283	door	door.actual2	s32	0		
setup_0283	door	door.extra1	s32	0		
setup_0283	door	door.extra2	s32	0		
setup_0284	door	command.order	s32	284		
setup_0284	door	base.extra_scale	s32	256		
setup_0284	door	base.hidden2	s32	0		
setup_0284	door	base.model	model_catalog_id		base:model_ch_shutter1	
setup_0284	door	base.pad	pad_ref	pad_0386		
setup_0284	door	base.flags	u32_hex	0x00000400		
setup_0284	door	base.flags2	u32_hex	0x20000000		
setup_0284	door	base.flags3	u32_hex	0x00000000		
setup_0284	door	base.rotation[0][0]	f32	0		
setup_0284	door	base.rotation[0][1]	f32	0		
setup_0284	door	base.rotation[0][2]	f32	0		
setup_0284	door	base.rotation[1][0]	f32	0		
setup_0284	door	base.rotation[1][1]	f32	0		
setup_0284	door	base.rotation[1][2]	f32	0		
setup_0284	door	base.rotation[2][0]	f32	0		
setup_0284	door	base.rotation[2][1]	f32	0		
setup_0284	door	base.rotation[2][2]	f32	0		
setup_0284	door	base.hidden	u32_hex	0x00000000		
setup_0284	door	base.damage	s32	0		
setup_0284	door	base.max_damage	s32	1000		
setup_0284	door	base.shade_color[0]	s32	0		
setup_0284	door	base.shade_color[1]	s32	0		
setup_0284	door	base.shade_color[2]	s32	0		
setup_0284	door	base.shade_color[3]	s32	0		
setup_0284	door	base.next_color[0]	s32	0		
setup_0284	door	base.next_color[1]	s32	0		
setup_0284	door	base.next_color[2]	s32	0		
setup_0284	door	base.next_color[3]	s32	0		
setup_0284	door	base.floor_color	s32	4095		
setup_0284	door	base.geo_count	s32	0		
setup_0284	door	door.maxfrac	f32	8.72434411e-41		
setup_0284	door	door.perimfrac	f32	9.18354962e-41		
setup_0284	door	door.accel	f32	4.59163468e-41		
setup_0284	door	door.decel	f32	1.1479437e-40		
setup_0284	door	door.maxspeed	f32	7.65108962e-43		
setup_0284	door	door.doorflags	s32	0		
setup_0284	door	door.doortype	s32	4		
setup_0284	door	door.key_flags	u32_hex	0x00000040		
setup_0284	door	door.autoclosetime	s32	900		
setup_0284	door	door.frac	f32	0		
setup_0284	door	door.fracspeed	f32	0		
setup_0284	door	door.mode	s32	0		
setup_0284	door	door.glasshits	s32	0		
setup_0284	door	door.fadealpha	s32	0		
setup_0284	door	door.xludist	s32	0		
setup_0284	door	door.opadist	s32	0		
setup_0284	door	door.start_position.x	f32	0		
setup_0284	door	door.start_position.y	f32	0		
setup_0284	door	door.start_position.z	f32	0		
setup_0284	door	door.matrix[0][0]	f32	0		
setup_0284	door	door.matrix[0][1]	f32	0		
setup_0284	door	door.matrix[0][2]	f32	0		
setup_0284	door	door.matrix[1][0]	f32	0		
setup_0284	door	door.matrix[1][1]	f32	0		
setup_0284	door	door.matrix[1][2]	f32	0		
setup_0284	door	door.matrix[2][0]	f32	0		
setup_0284	door	door.matrix[2][1]	f32	0		
setup_0284	door	door.matrix[2][2]	f32	0		
setup_0284	door	door.lastopen60	s32	0		
setup_0284	door	door.portalnum	s32	0		
setup_0284	door	door.soundtype	s32	4		
setup_0284	door	door.fadetime60	s32	0		
setup_0284	door	door.lastcalc60	s32	0		
setup_0284	door	door.laserfade	s32	255		
setup_0284	door	door.shade_info_player1[0]	s32	0		
setup_0284	door	door.shade_info_player1[1]	s32	0		
setup_0284	door	door.shade_info_player1[2]	s32	0		
setup_0284	door	door.shade_info_player1[3]	s32	0		
setup_0284	door	door.shade_info_player2[0]	s32	0		
setup_0284	door	door.shade_info_player2[1]	s32	0		
setup_0284	door	door.shade_info_player2[2]	s32	0		
setup_0284	door	door.shade_info_player2[3]	s32	0		
setup_0284	door	door.actual1	s32	0		
setup_0284	door	door.actual2	s32	0		
setup_0284	door	door.extra1	s32	0		
setup_0284	door	door.extra2	s32	0		
setup_0285	door	command.order	s32	285		
setup_0285	door	base.extra_scale	s32	256		
setup_0285	door	base.hidden2	s32	0		
setup_0285	door	base.model	model_catalog_id		base:model_door2_g5	
setup_0285	door	base.pad	pad_ref	pad_0387		
setup_0285	door	base.flags	u32_hex	0x10000000		
setup_0285	door	base.flags2	u32_hex	0x00000000		
setup_0285	door	base.flags3	u32_hex	0x00000000		
setup_0285	door	base.rotation[0][0]	f32	0		
setup_0285	door	base.rotation[0][1]	f32	0		
setup_0285	door	base.rotation[0][2]	f32	0		
setup_0285	door	base.rotation[1][0]	f32	0		
setup_0285	door	base.rotation[1][1]	f32	0		
setup_0285	door	base.rotation[1][2]	f32	0		
setup_0285	door	base.rotation[2][0]	f32	0		
setup_0285	door	base.rotation[2][1]	f32	0		
setup_0285	door	base.rotation[2][2]	f32	0		
setup_0285	door	base.hidden	u32_hex	0x00000000		
setup_0285	door	base.damage	s32	0		
setup_0285	door	base.max_damage	s32	1000		
setup_0285	door	base.shade_color[0]	s32	0		
setup_0285	door	base.shade_color[1]	s32	0		
setup_0285	door	base.shade_color[2]	s32	0		
setup_0285	door	base.shade_color[3]	s32	0		
setup_0285	door	base.next_color[0]	s32	0		
setup_0285	door	base.next_color[1]	s32	0		
setup_0285	door	base.next_color[2]	s32	0		
setup_0285	door	base.next_color[3]	s32	0		
setup_0285	door	base.floor_color	s32	4095		
setup_0285	door	base.geo_count	s32	0		
setup_0285	door	door.maxfrac	f32	8.72434411e-41		
setup_0285	door	door.perimfrac	f32	9.18354962e-41		
setup_0285	door	door.accel	f32	1.53058226e-40		
setup_0285	door	door.decel	f32	1.53058226e-40		
setup_0285	door	door.maxspeed	f32	7.65108962e-43		
setup_0285	door	door.doorflags	s32	6		
setup_0285	door	door.doortype	s32	0		
setup_0285	door	door.key_flags	u32_hex	0x00000000		
setup_0285	door	door.autoclosetime	s32	600		
setup_0285	door	door.frac	f32	0		
setup_0285	door	door.fracspeed	f32	0		
setup_0285	door	door.mode	s32	0		
setup_0285	door	door.glasshits	s32	0		
setup_0285	door	door.fadealpha	s32	0		
setup_0285	door	door.xludist	s32	300		
setup_0285	door	door.opadist	s32	800		
setup_0285	door	door.start_position.x	f32	0		
setup_0285	door	door.start_position.y	f32	0		
setup_0285	door	door.start_position.z	f32	0		
setup_0285	door	door.matrix[0][0]	f32	0		
setup_0285	door	door.matrix[0][1]	f32	0		
setup_0285	door	door.matrix[0][2]	f32	0		
setup_0285	door	door.matrix[1][0]	f32	0		
setup_0285	door	door.matrix[1][1]	f32	0		
setup_0285	door	door.matrix[1][2]	f32	0		
setup_0285	door	door.matrix[2][0]	f32	0		
setup_0285	door	door.matrix[2][1]	f32	0		
setup_0285	door	door.matrix[2][2]	f32	0		
setup_0285	door	door.lastopen60	s32	0		
setup_0285	door	door.portalnum	s32	0		
setup_0285	door	door.soundtype	s32	3		
setup_0285	door	door.fadetime60	s32	0		
setup_0285	door	door.lastcalc60	s32	0		
setup_0285	door	door.laserfade	s32	255		
setup_0285	door	door.shade_info_player1[0]	s32	0		
setup_0285	door	door.shade_info_player1[1]	s32	0		
setup_0285	door	door.shade_info_player1[2]	s32	0		
setup_0285	door	door.shade_info_player1[3]	s32	0		
setup_0285	door	door.shade_info_player2[0]	s32	0		
setup_0285	door	door.shade_info_player2[1]	s32	0		
setup_0285	door	door.shade_info_player2[2]	s32	0		
setup_0285	door	door.shade_info_player2[3]	s32	0		
setup_0285	door	door.actual1	s32	0		
setup_0285	door	door.actual2	s32	0		
setup_0285	door	door.extra1	s32	0		
setup_0285	door	door.extra2	s32	0		
setup_0286	door	command.order	s32	286		
setup_0286	door	base.extra_scale	s32	256		
setup_0286	door	base.hidden2	s32	0		
