record_id	kind	field	type	value	catalog_id	ref_record_id
setup_0157	weapon_pickup	base.next_color[1]	s32	0		
setup_0157	weapon_pickup	base.next_color[2]	s32	0		
setup_0157	weapon_pickup	base.next_color[3]	s32	0		
setup_0157	weapon_pickup	base.floor_color	s32	4095		
setup_0157	weapon_pickup	base.geo_count	s32	0		
setup_0157	weapon_pickup	pickup.weapon	weapon_catalog_id		base:datauplink	
setup_0157	weapon_pickup	pickup.unknown_5d	s32	0		
setup_0157	weapon_pickup	pickup.unknown_5e	s32	0		
setup_0157	weapon_pickup	pickup.fire_mode	s32	0		
setup_0157	weapon_pickup	pickup.fadeout_timer60	s32	0		
setup_0157	weapon_pickup	pickup.dual_weapon	weapon_selector	none		
setup_0157	weapon_pickup	pickup.team_or_timer240	s32	-1		
setup_0158	tag	command.order	s32	158		
setup_0158	tag	tag.id	s32	36		
setup_0158	tag	tag.target	record_ref			setup_0157
setup_0159	prop	command.order	s32	159		
setup_0159	prop	base.extra_scale	s32	256		
setup_0159	prop	base.hidden2	s32	0		
setup_0159	prop	base.model	model_catalog_id		base:model_barrel	
setup_0159	prop	base.pad	pad_ref	pad_0267		
setup_0159	prop	base.flags	u32_hex	0x000001e1		
setup_0159	prop	base.flags2	u32_hex	0x00000001		
setup_0159	prop	base.flags3	u32_hex	0x00000000		
setup_0159	prop	base.rotation[0][0]	f32	0		
setup_0159	prop	base.rotation[0][1]	f32	0		
setup_0159	prop	base.rotation[0][2]	f32	0		
setup_0159	prop	base.rotation[1][0]	f32	0		
setup_0159	prop	base.rotation[1][1]	f32	0		
setup_0159	prop	base.rotation[1][2]	f32	0		
setup_0159	prop	base.rotation[2][0]	f32	0		
setup_0159	prop	base.rotation[2][1]	f32	0		
setup_0159	prop	base.rotation[2][2]	f32	0		
setup_0159	prop	base.hidden	u32_hex	0x00000000		
setup_0159	prop	base.damage	s32	0		
setup_0159	prop	base.max_damage	s32	1000		
setup_0159	prop	base.shade_color[0]	s32	0		
setup_0159	prop	base.shade_color[1]	s32	0		
setup_0159	prop	base.shade_color[2]	s32	0		
setup_0159	prop	base.shade_color[3]	s32	0		
setup_0159	prop	base.next_color[0]	s32	0		
setup_0159	prop	base.next_color[1]	s32	0		
setup_0159	prop	base.next_color[2]	s32	0		
setup_0159	prop	base.next_color[3]	s32	0		
setup_0159	prop	base.floor_color	s32	4095		
setup_0159	prop	base.geo_count	s32	0		
setup_0160	prop	command.order	s32	160		
setup_0160	prop	base.extra_scale	s32	256		
setup_0160	prop	base.hidden2	s32	0		
setup_0160	prop	base.model	model_catalog_id		base:model_barrel	
setup_0160	prop	base.pad	pad_ref	pad_0268		
setup_0160	prop	base.flags	u32_hex	0x000001e1		
setup_0160	prop	base.flags2	u32_hex	0x00000001		
setup_0160	prop	base.flags3	u32_hex	0x00000000		
setup_0160	prop	base.rotation[0][0]	f32	0		
setup_0160	prop	base.rotation[0][1]	f32	0		
setup_0160	prop	base.rotation[0][2]	f32	0		
setup_0160	prop	base.rotation[1][0]	f32	0		
setup_0160	prop	base.rotation[1][1]	f32	0		
setup_0160	prop	base.rotation[1][2]	f32	0		
setup_0160	prop	base.rotation[2][0]	f32	0		
setup_0160	prop	base.rotation[2][1]	f32	0		
setup_0160	prop	base.rotation[2][2]	f32	0		
setup_0160	prop	base.hidden	u32_hex	0x00000000		
setup_0160	prop	base.damage	s32	0		
setup_0160	prop	base.max_damage	s32	1000		
setup_0160	prop	base.shade_color[0]	s32	0		
setup_0160	prop	base.shade_color[1]	s32	0		
setup_0160	prop	base.shade_color[2]	s32	0		
setup_0160	prop	base.shade_color[3]	s32	0		
setup_0160	prop	base.next_color[0]	s32	0		
setup_0160	prop	base.next_color[1]	s32	0		
setup_0160	prop	base.next_color[2]	s32	0		
setup_0160	prop	base.next_color[3]	s32	0		
setup_0160	prop	base.floor_color	s32	4095		
setup_0160	prop	base.geo_count	s32	0		
setup_0161	prop	command.order	s32	161		
setup_0161	prop	base.extra_scale	s32	256		
setup_0161	prop	base.hidden2	s32	0		
setup_0161	prop	base.model	model_catalog_id		base:model_barrel	
setup_0161	prop	base.pad	pad_ref	pad_0270		
setup_0161	prop	base.flags	u32_hex	0x000001e1		
setup_0161	prop	base.flags2	u32_hex	0x00000001		
setup_0161	prop	base.flags3	u32_hex	0x00000000		
setup_0161	prop	base.rotation[0][0]	f32	0		
setup_0161	prop	base.rotation[0][1]	f32	0		
setup_0161	prop	base.rotation[0][2]	f32	0		
setup_0161	prop	base.rotation[1][0]	f32	0		
setup_0161	prop	base.rotation[1][1]	f32	0		
setup_0161	prop	base.rotation[1][2]	f32	0		
setup_0161	prop	base.rotation[2][0]	f32	0		
setup_0161	prop	base.rotation[2][1]	f32	0		
setup_0161	prop	base.rotation[2][2]	f32	0		
setup_0161	prop	base.hidden	u32_hex	0x00000000		
setup_0161	prop	base.damage	s32	0		
setup_0161	prop	base.max_damage	s32	1000		
setup_0161	prop	base.shade_color[0]	s32	0		
setup_0161	prop	base.shade_color[1]	s32	0		
setup_0161	prop	base.shade_color[2]	s32	0		
setup_0161	prop	base.shade_color[3]	s32	0		
setup_0161	prop	base.next_color[0]	s32	0		
setup_0161	prop	base.next_color[1]	s32	0		
setup_0161	prop	base.next_color[2]	s32	0		
setup_0161	prop	base.next_color[3]	s32	0		
setup_0161	prop	base.floor_color	s32	4095		
setup_0161	prop	base.geo_count	s32	0		
setup_0162	prop	command.order	s32	162		
setup_0162	prop	base.extra_scale	s32	256		
setup_0162	prop	base.hidden2	s32	0		
setup_0162	prop	base.model	model_catalog_id		base:model_barrel	
setup_0162	prop	base.pad	pad_ref	pad_0271		
setup_0162	prop	base.flags	u32_hex	0x000001e1		
setup_0162	prop	base.flags2	u32_hex	0x00000001		
setup_0162	prop	base.flags3	u32_hex	0x00000000		
setup_0162	prop	base.rotation[0][0]	f32	0		
setup_0162	prop	base.rotation[0][1]	f32	0		
setup_0162	prop	base.rotation[0][2]	f32	0		
setup_0162	prop	base.rotation[1][0]	f32	0		
setup_0162	prop	base.rotation[1][1]	f32	0		
setup_0162	prop	base.rotation[1][2]	f32	0		
setup_0162	prop	base.rotation[2][0]	f32	0		
setup_0162	prop	base.rotation[2][1]	f32	0		
setup_0162	prop	base.rotation[2][2]	f32	0		
setup_0162	prop	base.hidden	u32_hex	0x00000000		
setup_0162	prop	base.damage	s32	0		
setup_0162	prop	base.max_damage	s32	1000		
setup_0162	prop	base.shade_color[0]	s32	0		
setup_0162	prop	base.shade_color[1]	s32	0		
setup_0162	prop	base.shade_color[2]	s32	0		
setup_0162	prop	base.shade_color[3]	s32	0		
setup_0162	prop	base.next_color[0]	s32	0		
setup_0162	prop	base.next_color[1]	s32	0		
setup_0162	prop	base.next_color[2]	s32	0		
setup_0162	prop	base.next_color[3]	s32	0		
setup_0162	prop	base.floor_color	s32	4095		
setup_0162	prop	base.geo_count	s32	0		
setup_0163	prop	command.order	s32	163		
setup_0163	prop	base.extra_scale	s32	256		
setup_0163	prop	base.hidden2	s32	0		
setup_0163	prop	base.model	model_catalog_id		base:model_barrel	
setup_0163	prop	base.pad	pad_ref	pad_0272		
setup_0163	prop	base.flags	u32_hex	0x000001e1		
setup_0163	prop	base.flags2	u32_hex	0x00000001		
setup_0163	prop	base.flags3	u32_hex	0x00000000		
setup_0163	prop	base.rotation[0][0]	f32	0		
setup_0163	prop	base.rotation[0][1]	f32	0		
setup_0163	prop	base.rotation[0][2]	f32	0		
setup_0163	prop	base.rotation[1][0]	f32	0		
setup_0163	prop	base.rotation[1][1]	f32	0		
setup_0163	prop	base.rotation[1][2]	f32	0		
setup_0163	prop	base.rotation[2][0]	f32	0		
setup_0163	prop	base.rotation[2][1]	f32	0		
setup_0163	prop	base.rotation[2][2]	f32	0		
setup_0163	prop	base.hidden	u32_hex	0x00000000		
setup_0163	prop	base.damage	s32	0		
setup_0163	prop	base.max_damage	s32	1000		
setup_0163	prop	base.shade_color[0]	s32	0		
setup_0163	prop	base.shade_color[1]	s32	0		
setup_0163	prop	base.shade_color[2]	s32	0		
setup_0163	prop	base.shade_color[3]	s32	0		
setup_0163	prop	base.next_color[0]	s32	0		
setup_0163	prop	base.next_color[1]	s32	0		
setup_0163	prop	base.next_color[2]	s32	0		
setup_0163	prop	base.next_color[3]	s32	0		
setup_0163	prop	base.floor_color	s32	4095		
setup_0163	prop	base.geo_count	s32	0		
setup_0164	prop	command.order	s32	164		
setup_0164	prop	base.extra_scale	s32	256		
setup_0164	prop	base.hidden2	s32	0		
setup_0164	prop	base.model	model_catalog_id		base:model_barrel	
setup_0164	prop	base.pad	pad_ref	pad_0273		
setup_0164	prop	base.flags	u32_hex	0x000001e1		
setup_0164	prop	base.flags2	u32_hex	0x00000001		
setup_0164	prop	base.flags3	u32_hex	0x00000000		
setup_0164	prop	base.rotation[0][0]	f32	0		
setup_0164	prop	base.rotation[0][1]	f32	0		
setup_0164	prop	base.rotation[0][2]	f32	0		
setup_0164	prop	base.rotation[1][0]	f32	0		
setup_0164	prop	base.rotation[1][1]	f32	0		
setup_0164	prop	base.rotation[1][2]	f32	0		
setup_0164	prop	base.rotation[2][0]	f32	0		
setup_0164	prop	base.rotation[2][1]	f32	0		
setup_0164	prop	base.rotation[2][2]	f32	0		
setup_0164	prop	base.hidden	u32_hex	0x00000000		
setup_0164	prop	base.damage	s32	0		
setup_0164	prop	base.max_damage	s32	1000		
setup_0164	prop	base.shade_color[0]	s32	0		
setup_0164	prop	base.shade_color[1]	s32	0		
setup_0164	prop	base.shade_color[2]	s32	0		
setup_0164	prop	base.shade_color[3]	s32	0		
setup_0164	prop	base.next_color[0]	s32	0		
setup_0164	prop	base.next_color[1]	s32	0		
setup_0164	prop	base.next_color[2]	s32	0		
setup_0164	prop	base.next_color[3]	s32	0		
setup_0164	prop	base.floor_color	s32	4095		
setup_0164	prop	base.geo_count	s32	0		
setup_0165	prop	command.order	s32	165		
setup_0165	prop	base.extra_scale	s32	256		
setup_0165	prop	base.hidden2	s32	0		
setup_0165	prop	base.model	model_catalog_id		base:model_barrel	
setup_0165	prop	base.pad	pad_ref	pad_0274		
setup_0165	prop	base.flags	u32_hex	0x000001e1		
setup_0165	prop	base.flags2	u32_hex	0x00000001		
setup_0165	prop	base.flags3	u32_hex	0x00000000		
setup_0165	prop	base.rotation[0][0]	f32	0		
setup_0165	prop	base.rotation[0][1]	f32	0		
setup_0165	prop	base.rotation[0][2]	f32	0		
setup_0165	prop	base.rotation[1][0]	f32	0		
setup_0165	prop	base.rotation[1][1]	f32	0		
setup_0165	prop	base.rotation[1][2]	f32	0		
setup_0165	prop	base.rotation[2][0]	f32	0		
setup_0165	prop	base.rotation[2][1]	f32	0		
setup_0165	prop	base.rotation[2][2]	f32	0		
setup_0165	prop	base.hidden	u32_hex	0x00000000		
setup_0165	prop	base.damage	s32	0		
setup_0165	prop	base.max_damage	s32	1000		
setup_0165	prop	base.shade_color[0]	s32	0		
setup_0165	prop	base.shade_color[1]	s32	0		
setup_0165	prop	base.shade_color[2]	s32	0		
setup_0165	prop	base.shade_color[3]	s32	0		
setup_0165	prop	base.next_color[0]	s32	0		
setup_0165	prop	base.next_color[1]	s32	0		
setup_0165	prop	base.next_color[2]	s32	0		
setup_0165	prop	base.next_color[3]	s32	0		
setup_0165	prop	base.floor_color	s32	4095		
setup_0165	prop	base.geo_count	s32	0		
setup_0166	prop	command.order	s32	166		
setup_0166	prop	base.extra_scale	s32	256		
setup_0166	prop	base.hidden2	s32	0		
setup_0166	prop	base.model	model_catalog_id		base:model_barrel	
setup_0166	prop	base.pad	pad_ref	pad_0275		
setup_0166	prop	base.flags	u32_hex	0x000001e1		
setup_0166	prop	base.flags2	u32_hex	0x00000001		
setup_0166	prop	base.flags3	u32_hex	0x00000000		
setup_0166	prop	base.rotation[0][0]	f32	0		
setup_0166	prop	base.rotation[0][1]	f32	0		
setup_0166	prop	base.rotation[0][2]	f32	0		
setup_0166	prop	base.rotation[1][0]	f32	0		
setup_0166	prop	base.rotation[1][1]	f32	0		
setup_0166	prop	base.rotation[1][2]	f32	0		
setup_0166	prop	base.rotation[2][0]	f32	0		
setup_0166	prop	base.rotation[2][1]	f32	0		
setup_0166	prop	base.rotation[2][2]	f32	0		
setup_0166	prop	base.hidden	u32_hex	0x00000000		
setup_0166	prop	base.damage	s32	0		
setup_0166	prop	base.max_damage	s32	1000		
setup_0166	prop	base.shade_color[0]	s32	0		
setup_0166	prop	base.shade_color[1]	s32	0		
setup_0166	prop	base.shade_color[2]	s32	0		
setup_0166	prop	base.shade_color[3]	s32	0		
setup_0166	prop	base.next_color[0]	s32	0		
setup_0166	prop	base.next_color[1]	s32	0		
setup_0166	prop	base.next_color[2]	s32	0		
setup_0166	prop	base.next_color[3]	s32	0		
setup_0166	prop	base.floor_color	s32	4095		
setup_0166	prop	base.geo_count	s32	0		
setup_0167	prop	command.order	s32	167		
setup_0167	prop	base.extra_scale	s32	256		
setup_0167	prop	base.hidden2	s32	0		
setup_0167	prop	base.model	model_catalog_id		base:model_barrel	
setup_0167	prop	base.pad	pad_ref	pad_0276		
setup_0167	prop	base.flags	u32_hex	0x000001e1		
setup_0167	prop	base.flags2	u32_hex	0x00000001		
setup_0167	prop	base.flags3	u32_hex	0x00000000		
setup_0167	prop	base.rotation[0][0]	f32	0		
setup_0167	prop	base.rotation[0][1]	f32	0		
setup_0167	prop	base.rotation[0][2]	f32	0		
setup_0167	prop	base.rotation[1][0]	f32	0		
setup_0167	prop	base.rotation[1][1]	f32	0		
setup_0167	prop	base.rotation[1][2]	f32	0		
setup_0167	prop	base.rotation[2][0]	f32	0		
setup_0167	prop	base.rotation[2][1]	f32	0		
setup_0167	prop	base.rotation[2][2]	f32	0		
setup_0167	prop	base.hidden	u32_hex	0x00000000		
setup_0167	prop	base.damage	s32	0		
setup_0167	prop	base.max_damage	s32	1000		
setup_0167	prop	base.shade_color[0]	s32	0		
setup_0167	prop	base.shade_color[1]	s32	0		
setup_0167	prop	base.shade_color[2]	s32	0		
setup_0167	prop	base.shade_color[3]	s32	0		
setup_0167	prop	base.next_color[0]	s32	0		
setup_0167	prop	base.next_color[1]	s32	0		
setup_0167	prop	base.next_color[2]	s32	0		
setup_0167	prop	base.next_color[3]	s32	0		
setup_0167	prop	base.floor_color	s32	4095		
setup_0167	prop	base.geo_count	s32	0		
setup_0168	prop	command.order	s32	168		
setup_0168	prop	base.extra_scale	s32	256		
setup_0168	prop	base.hidden2	s32	0		
setup_0168	prop	base.model	model_catalog_id		base:model_barrel	
setup_0168	prop	base.pad	pad_ref	pad_0277		
setup_0168	prop	base.flags	u32_hex	0x000001e1		
setup_0168	prop	base.flags2	u32_hex	0x00000001		
setup_0168	prop	base.flags3	u32_hex	0x00000000		
setup_0168	prop	base.rotation[0][0]	f32	0		
setup_0168	prop	base.rotation[0][1]	f32	0		
setup_0168	prop	base.rotation[0][2]	f32	0		
setup_0168	prop	base.rotation[1][0]	f32	0		
setup_0168	prop	base.rotation[1][1]	f32	0		
setup_0168	prop	base.rotation[1][2]	f32	0		
setup_0168	prop	base.rotation[2][0]	f32	0		
setup_0168	prop	base.rotation[2][1]	f32	0		
setup_0168	prop	base.rotation[2][2]	f32	0		
setup_0168	prop	base.hidden	u32_hex	0x00000000		
setup_0168	prop	base.damage	s32	0		
setup_0168	prop	base.max_damage	s32	1000		
setup_0168	prop	base.shade_color[0]	s32	0		
setup_0168	prop	base.shade_color[1]	s32	0		
setup_0168	prop	base.shade_color[2]	s32	0		
setup_0168	prop	base.shade_color[3]	s32	0		
setup_0168	prop	base.next_color[0]	s32	0		
setup_0168	prop	base.next_color[1]	s32	0		
setup_0168	prop	base.next_color[2]	s32	0		
setup_0168	prop	base.next_color[3]	s32	0		
setup_0168	prop	base.floor_color	s32	4095		
setup_0168	prop	base.geo_count	s32	0		
setup_0169	prop	command.order	s32	169		
setup_0169	prop	base.extra_scale	s32	256		
setup_0169	prop	base.hidden2	s32	0		
setup_0169	prop	base.model	model_catalog_id		base:model_barrel	
setup_0169	prop	base.pad	pad_ref	pad_0278		
setup_0169	prop	base.flags	u32_hex	0x000001e1		
setup_0169	prop	base.flags2	u32_hex	0x00000001		
setup_0169	prop	base.flags3	u32_hex	0x00000000		
setup_0169	prop	base.rotation[0][0]	f32	0		
setup_0169	prop	base.rotation[0][1]	f32	0		
setup_0169	prop	base.rotation[0][2]	f32	0		
setup_0169	prop	base.rotation[1][0]	f32	0		
setup_0169	prop	base.rotation[1][1]	f32	0		
setup_0169	prop	base.rotation[1][2]	f32	0		
setup_0169	prop	base.rotation[2][0]	f32	0		
setup_0169	prop	base.rotation[2][1]	f32	0		
setup_0169	prop	base.rotation[2][2]	f32	0		
setup_0169	prop	base.hidden	u32_hex	0x00000000		
setup_0169	prop	base.damage	s32	0		
setup_0169	prop	base.max_damage	s32	1000		
setup_0169	prop	base.shade_color[0]	s32	0		
setup_0169	prop	base.shade_color[1]	s32	0		
setup_0169	prop	base.shade_color[2]	s32	0		
setup_0169	prop	base.shade_color[3]	s32	0		
setup_0169	prop	base.next_color[0]	s32	0		
setup_0169	prop	base.next_color[1]	s32	0		
setup_0169	prop	base.next_color[2]	s32	0		
setup_0169	prop	base.next_color[3]	s32	0		
setup_0169	prop	base.floor_color	s32	4095		
setup_0169	prop	base.geo_count	s32	0		
setup_0170	prop	command.order	s32	170		
setup_0170	prop	base.extra_scale	s32	256		
setup_0170	prop	base.hidden2	s32	0		
setup_0170	prop	base.model	model_catalog_id		base:model_barrel	
setup_0170	prop	base.pad	pad_ref	pad_0279		
setup_0170	prop	base.flags	u32_hex	0x000001e8		
setup_0170	prop	base.flags2	u32_hex	0x00000001		
setup_0170	prop	base.flags3	u32_hex	0x00000000		
setup_0170	prop	base.rotation[0][0]	f32	0		
setup_0170	prop	base.rotation[0][1]	f32	0		
setup_0170	prop	base.rotation[0][2]	f32	0		
setup_0170	prop	base.rotation[1][0]	f32	0		
setup_0170	prop	base.rotation[1][1]	f32	0		
setup_0170	prop	base.rotation[1][2]	f32	0		
setup_0170	prop	base.rotation[2][0]	f32	0		
setup_0170	prop	base.rotation[2][1]	f32	0		
setup_0170	prop	base.rotation[2][2]	f32	0		
setup_0170	prop	base.hidden	u32_hex	0x00000000		
setup_0170	prop	base.damage	s32	0		
setup_0170	prop	base.max_damage	s32	1000		
setup_0170	prop	base.shade_color[0]	s32	0		
setup_0170	prop	base.shade_color[1]	s32	0		
setup_0170	prop	base.shade_color[2]	s32	0		
setup_0170	prop	base.shade_color[3]	s32	0		
setup_0170	prop	base.next_color[0]	s32	0		
setup_0170	prop	base.next_color[1]	s32	0		
setup_0170	prop	base.next_color[2]	s32	0		
setup_0170	prop	base.next_color[3]	s32	0		
setup_0170	prop	base.floor_color	s32	4095		
setup_0170	prop	base.geo_count	s32	0		
setup_0171	prop	command.order	s32	171		
setup_0171	prop	base.extra_scale	s32	256		
setup_0171	prop	base.hidden2	s32	0		
setup_0171	prop	base.model	model_catalog_id		base:model_barrel	
setup_0171	prop	base.pad	pad_ref	pad_0281		
setup_0171	prop	base.flags	u32_hex	0x000000e8		
setup_0171	prop	base.flags2	u32_hex	0x00080001		
setup_0171	prop	base.flags3	u32_hex	0x00000000		
setup_0171	prop	base.rotation[0][0]	f32	0		
setup_0171	prop	base.rotation[0][1]	f32	0		
setup_0171	prop	base.rotation[0][2]	f32	0		
setup_0171	prop	base.rotation[1][0]	f32	0		
setup_0171	prop	base.rotation[1][1]	f32	0		
setup_0171	prop	base.rotation[1][2]	f32	0		
setup_0171	prop	base.rotation[2][0]	f32	0		
setup_0171	prop	base.rotation[2][1]	f32	0		
setup_0171	prop	base.rotation[2][2]	f32	0		
setup_0171	prop	base.hidden	u32_hex	0x00000000		
setup_0171	prop	base.damage	s32	0		
setup_0171	prop	base.max_damage	s32	1000		
setup_0171	prop	base.shade_color[0]	s32	0		
setup_0171	prop	base.shade_color[1]	s32	0		
setup_0171	prop	base.shade_color[2]	s32	0		
setup_0171	prop	base.shade_color[3]	s32	0		
setup_0171	prop	base.next_color[0]	s32	0		
setup_0171	prop	base.next_color[1]	s32	0		
setup_0171	prop	base.next_color[2]	s32	0		
setup_0171	prop	base.next_color[3]	s32	0		
setup_0171	prop	base.floor_color	s32	4095		
setup_0171	prop	base.geo_count	s32	0		
setup_0172	prop	command.order	s32	172		
setup_0172	prop	base.extra_scale	s32	256		
setup_0172	prop	base.hidden2	s32	0		
setup_0172	prop	base.model	model_catalog_id		base:model_barrel	
setup_0172	prop	base.pad	pad_ref	pad_0285		
setup_0172	prop	base.flags	u32_hex	0x000000e8		
setup_0172	prop	base.flags2	u32_hex	0x00080001		
setup_0172	prop	base.flags3	u32_hex	0x00000000		
setup_0172	prop	base.rotation[0][0]	f32	0		
setup_0172	prop	base.rotation[0][1]	f32	0		
setup_0172	prop	base.rotation[0][2]	f32	0		
setup_0172	prop	base.rotation[1][0]	f32	0		
setup_0172	prop	base.rotation[1][1]	f32	0		
setup_0172	prop	base.rotation[1][2]	f32	0		
setup_0172	prop	base.rotation[2][0]	f32	0		
setup_0172	prop	base.rotation[2][1]	f32	0		
setup_0172	prop	base.rotation[2][2]	f32	0		
setup_0172	prop	base.hidden	u32_hex	0x00000000		
setup_0172	prop	base.damage	s32	0		
setup_0172	prop	base.max_damage	s32	1000		
setup_0172	prop	base.shade_color[0]	s32	0		
setup_0172	prop	base.shade_color[1]	s32	0		
setup_0172	prop	base.shade_color[2]	s32	0		
setup_0172	prop	base.shade_color[3]	s32	0		
setup_0172	prop	base.next_color[0]	s32	0		
setup_0172	prop	base.next_color[1]	s32	0		
setup_0172	prop	base.next_color[2]	s32	0		
setup_0172	prop	base.next_color[3]	s32	0		
setup_0172	prop	base.floor_color	s32	4095		
setup_0172	prop	base.geo_count	s32	0		
setup_0173	prop	command.order	s32	173		
setup_0173	prop	base.extra_scale	s32	256		
setup_0173	prop	base.hidden2	s32	0		
setup_0173	prop	base.model	model_catalog_id		base:model_barrel	
setup_0173	prop	base.pad	pad_ref	pad_0284		
setup_0173	prop	base.flags	u32_hex	0x000000e8		
setup_0173	prop	base.flags2	u32_hex	0x00080001		
setup_0173	prop	base.flags3	u32_hex	0x00000000		
setup_0173	prop	base.rotation[0][0]	f32	0		
setup_0173	prop	base.rotation[0][1]	f32	0		
setup_0173	prop	base.rotation[0][2]	f32	0		
setup_0173	prop	base.rotation[1][0]	f32	0		
setup_0173	prop	base.rotation[1][1]	f32	0		
setup_0173	prop	base.rotation[1][2]	f32	0		
setup_0173	prop	base.rotation[2][0]	f32	0		
setup_0173	prop	base.rotation[2][1]	f32	0		
setup_0173	prop	base.rotation[2][2]	f32	0		
setup_0173	prop	base.hidden	u32_hex	0x00000000		
setup_0173	prop	base.damage	s32	0		
setup_0173	prop	base.max_damage	s32	1000		
setup_0173	prop	base.shade_color[0]	s32	0		
setup_0173	prop	base.shade_color[1]	s32	0		
setup_0173	prop	base.shade_color[2]	s32	0		
setup_0173	prop	base.shade_color[3]	s32	0		
setup_0173	prop	base.next_color[0]	s32	0		
setup_0173	prop	base.next_color[1]	s32	0		
setup_0173	prop	base.next_color[2]	s32	0		
setup_0173	prop	base.next_color[3]	s32	0		
setup_0173	prop	base.floor_color	s32	4095		
setup_0173	prop	base.geo_count	s32	0		
setup_0174	prop	command.order	s32	174		
setup_0174	prop	base.extra_scale	s32	256		
setup_0174	prop	base.hidden2	s32	0		
setup_0174	prop	base.model	model_catalog_id		base:model_barrel	
setup_0174	prop	base.pad	pad_ref	pad_0283		
setup_0174	prop	base.flags	u32_hex	0x000000e8		
setup_0174	prop	base.flags2	u32_hex	0x00080001		
setup_0174	prop	base.flags3	u32_hex	0x00000000		
setup_0174	prop	base.rotation[0][0]	f32	0		
setup_0174	prop	base.rotation[0][1]	f32	0		
setup_0174	prop	base.rotation[0][2]	f32	0		
setup_0174	prop	base.rotation[1][0]	f32	0		
setup_0174	prop	base.rotation[1][1]	f32	0		
setup_0174	prop	base.rotation[1][2]	f32	0		
setup_0174	prop	base.rotation[2][0]	f32	0		
setup_0174	prop	base.rotation[2][1]	f32	0		
setup_0174	prop	base.rotation[2][2]	f32	0		
setup_0174	prop	base.hidden	u32_hex	0x00000000		
setup_0174	prop	base.damage	s32	0		
setup_0174	prop	base.max_damage	s32	1000		
setup_0174	prop	base.shade_color[0]	s32	0		
setup_0174	prop	base.shade_color[1]	s32	0		
setup_0174	prop	base.shade_color[2]	s32	0		
setup_0174	prop	base.shade_color[3]	s32	0		
setup_0174	prop	base.next_color[0]	s32	0		
setup_0174	prop	base.next_color[1]	s32	0		
setup_0174	prop	base.next_color[2]	s32	0		
setup_0174	prop	base.next_color[3]	s32	0		
setup_0174	prop	base.floor_color	s32	4095		
setup_0174	prop	base.geo_count	s32	0		
setup_0175	prop	command.order	s32	175		
setup_0175	prop	base.extra_scale	s32	256		
setup_0175	prop	base.hidden2	s32	0		
setup_0175	prop	base.model	model_catalog_id		base:model_barrel	
setup_0175	prop	base.pad	pad_ref	pad_0280		
setup_0175	prop	base.flags	u32_hex	0x000000e8		
setup_0175	prop	base.flags2	u32_hex	0x00080001		
setup_0175	prop	base.flags3	u32_hex	0x00000000		
setup_0175	prop	base.rotation[0][0]	f32	0		
setup_0175	prop	base.rotation[0][1]	f32	0		
setup_0175	prop	base.rotation[0][2]	f32	0		
setup_0175	prop	base.rotation[1][0]	f32	0		
setup_0175	prop	base.rotation[1][1]	f32	0		
setup_0175	prop	base.rotation[1][2]	f32	0		
setup_0175	prop	base.rotation[2][0]	f32	0		
setup_0175	prop	base.rotation[2][1]	f32	0		
setup_0175	prop	base.rotation[2][2]	f32	0		
setup_0175	prop	base.hidden	u32_hex	0x00000000		
setup_0175	prop	base.damage	s32	0		
setup_0175	prop	base.max_damage	s32	1000		
setup_0175	prop	base.shade_color[0]	s32	0		
setup_0175	prop	base.shade_color[1]	s32	0		
setup_0175	prop	base.shade_color[2]	s32	0		
setup_0175	prop	base.shade_color[3]	s32	0		
setup_0175	prop	base.next_color[0]	s32	0		
setup_0175	prop	base.next_color[1]	s32	0		
setup_0175	prop	base.next_color[2]	s32	0		
setup_0175	prop	base.next_color[3]	s32	0		
setup_0175	prop	base.floor_color	s32	4095		
setup_0175	prop	base.geo_count	s32	0		
setup_0176	prop	command.order	s32	176		
setup_0176	prop	base.extra_scale	s32	256		
setup_0176	prop	base.hidden2	s32	0		
setup_0176	prop	base.model	model_catalog_id		base:model_barrel	
setup_0176	prop	base.pad	pad_ref	pad_0282		
setup_0176	prop	base.flags	u32_hex	0x000000e8		
setup_0176	prop	base.flags2	u32_hex	0x00080001		
setup_0176	prop	base.flags3	u32_hex	0x00000000		
setup_0176	prop	base.rotation[0][0]	f32	0		
setup_0176	prop	base.rotation[0][1]	f32	0		
setup_0176	prop	base.rotation[0][2]	f32	0		
setup_0176	prop	base.rotation[1][0]	f32	0		
setup_0176	prop	base.rotation[1][1]	f32	0		
setup_0176	prop	base.rotation[1][2]	f32	0		
setup_0176	prop	base.rotation[2][0]	f32	0		
setup_0176	prop	base.rotation[2][1]	f32	0		
setup_0176	prop	base.rotation[2][2]	f32	0		
setup_0176	prop	base.hidden	u32_hex	0x00000000		
setup_0176	prop	base.damage	s32	0		
setup_0176	prop	base.max_damage	s32	1000		
setup_0176	prop	base.shade_color[0]	s32	0		
setup_0176	prop	base.shade_color[1]	s32	0		
setup_0176	prop	base.shade_color[2]	s32	0		
setup_0176	prop	base.shade_color[3]	s32	0		
setup_0176	prop	base.next_color[0]	s32	0		
setup_0176	prop	base.next_color[1]	s32	0		
setup_0176	prop	base.next_color[2]	s32	0		
setup_0176	prop	base.next_color[3]	s32	0		
setup_0176	prop	base.floor_color	s32	4095		
setup_0176	prop	base.geo_count	s32	0		
